job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
QA/Tester,Oivan,Ho Chi Minh City,2026-05-07,,,,Full-time,Junior,0.8,"Automation Test, English",itviec,True
Fullstack/Software Engineer,Giftee Tech Vietnam,Ho Chi Minh City,2026-05-07,,75000000.0,VND,Full-time,Senior,3.1,"Ruby on Rails, PHP, Agile, MySQL, AWS, English",itviec,False
Game Developer,NEXON DEV VINA,Ho Chi Minh City,2026-05-06,,,,Full-time,Intern,,"C#, C++, English",itviec,True
DevOps/Infra Engineer,FWD VTC,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,3.1,"DevOps, Kubernetes, Azure, AWS, English",itviec,True
Frontend Developer,Timebeat.app,Ho Chi Minh City,2026-05-06,17500000.0,25000000.0,VND,Full-time,Intern,,"English, Shopify, JavaScript, CSS, HTML5",itviec,False
Backend Developer,EPOS Vietnam,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,0.8,"Java, Spring Boot, OOP, Spring, AWS, SQL",itviec,True
Mobile Developer,EPOS Vietnam,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,"Android, Java, Flutter, Kotlin",itviec,True
Frontend Developer,Goline Corporation,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"React, Figma, CSS, HTML, JavaScript",itviec,True
QA/Tester,Ewoosoft Vietnam,Hanoi,2026-05-06,,37500000.0,VND,Full-time,Fresher,0.8,"Automation Test, AI, English",itviec,False
Business Analyst,Ewoosoft Vietnam,Hanoi,2026-05-06,37500000.0,37500000.0,VND,Full-time,Fresher,0.8,"Figma, Jira, Scrum, Agile",itviec,False
Fullstack/Software Engineer,LG Electronics Development Vietnam (LGEDV),Hanoi,2026-05-06,22500000.0,50000000.0,VND,Full-time,Fresher,0.8,"Embedded, C++, Python",itviec,False
Business Analyst,Inbox4us,Ho Chi Minh City,2026-05-06,,,,Full-time,Junior,3.0,Agile,itviec,True
AI/ML Engineer,Goline Corporation,Hanoi,2026-05-06,,,,Full-time,Senior,0.8,"Java, Spring, Oracle, SQL, AI",itviec,True
Other,ELCA,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,"Azure, .NET, English",itviec,True
Project Manager,NEC Vietnam,Hanoi,2026-05-06,,,,Full-time,Manager+,3.1,"Java, C#, Japanese, Project Management",itviec,True
Frontend Developer,Saigon Technology,Da Nang,2026-05-06,,,,Remote,Senior,0.8,"Node.js, MongoDB, English, React, NestJS",itviec,True
Fullstack/Software Engineer,SMG Swiss Marketplace Group,Ho Chi Minh City,2026-05-06,75000000.0,100000000.0,VND,Full-time,Senior,3.1,"GitHub Actions, AWS, React, Vue, TypeScript",itviec,False
Business Analyst,Mcredit - Công ty Tài chính TNHH MB Shinsei,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"Agile, English",itviec,True
Data Engineer,NashTech,Hanoi,2026-05-06,,,,Full-time,Senior,3.1,"Oracle, PostgreSQL",itviec,True
QA/Tester,FPT Software,Hanoi,2026-05-06,,,,Full-time,Manager+,3.1,"Project Management, Japanese",itviec,True
Frontend Developer,LAVEGA,Da Nang,2026-05-06,,,,Full-time,Senior,3.1,"JavaScript, CSS, HTML5, Vue, Angular",itviec,True
ERP/CRM Specialist,UNIT Corp,Ho Chi Minh City,2026-05-06,20000000.0,37500000.0,VND,Full-time,Fresher,0.8,"C#, Linux, Oracle, C++",itviec,False
Fullstack/Software Engineer,Anchanto Services Pvt Ltd,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,"Java, SQL, AI, API, Microservices, Spring Boot",itviec,True
Database Administrator,Trung tâm CNTT Tập đoàn Bảo Việt,Hanoi,2026-05-06,,,,Full-time,Fresher,3.1,"Oracle, Linux, PostgreSQL",itviec,True
System/Network Admin,Công ty Cổ phần Thanh toán số MobiFone,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"Networking, Firewall",itviec,True
Game Developer,UPLIVE VN,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,0.8,"Project Management, Agile, C#, English",itviec,True
Frontend Developer,"CJ OLIVENETWORKS VINA CO., LTD",Ho Chi Minh City,2026-05-06,17500000.0,37500000.0,VND,Full-time,Intern,,"PHP, Angular, JavaScript, HTML5, React",itviec,False
Project Manager,Cloud Ace,Hanoi,2026-05-06,37500000.0,87500000.0,VND,Full-time,Manager+,3.1,"Project Management, Scrum, English",itviec,False
AI/ML Engineer,CodeLink,Hanoi,2026-05-06,,,,Full-time,Mid,0.8,"AI, FastAPI, LLM, English, Python",itviec,True
Fullstack/Software Engineer,NAB Innovation Centre Vietnam,Hanoi,2026-05-06,,,,Full-time,Senior,3.1,"Automation Test, Java",itviec,True
Fullstack/Software Engineer,Thoughtworks Vietnam,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,5.1,"Java, Spring Boot, English",itviec,True
Backend Developer,Techcom Securities,Hanoi,2026-05-06,,50000000.0,VND,Full-time,Fresher,0.8,"Java, OOP, Spring, SQL, Agile",itviec,False
DevOps/Infra Engineer,Techcom Securities,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"DevOps, CI/CD, Docker, Azure, AWS, Python",itviec,True
Project Manager,SHINHAN DS,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,3.1,"Project Management, Korean, SQL, Jira",itviec,True
Project Manager,CÔNG TY TNHH DỊCH VỤ GIÁ TRỊ GIA TĂNG GOLDENGATE,Hanoi,2026-05-06,,,,Full-time,Manager+,3.1,"Project Management, Docker, Java, Scrum",itviec,True
Frontend Developer,CÔNG TY TNHH DỊCH VỤ GIÁ TRỊ GIA TĂNG GOLDENGATE,Hanoi,2026-05-06,,,,Full-time,Senior,3.1,"Angular, HTML, JavaScript, Vue, React",itviec,True
Project Manager,ONE Tech Stop Vietnam Company Ltd,Da Nang,2026-05-06,,,,Full-time,Fresher,0.8,"Scrum, Agile, English",itviec,True
AI/ML Engineer,Smilegate Vietnam,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,0.8,"Java, Python, Kubernetes, Docker, Spring Boot, Kafka",itviec,True
Embedded Engineer,Allexceed Việt Nam,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,0.8,"Networking, English, Windows Server, Firewall",itviec,True
Mobile Developer,Braly JSC,Hanoi,2026-05-06,37500000.0,57500000.0,VND,Full-time,Senior,3.1,"iOS, CI/CD, AI, Swift",itviec,False
QA/Tester,Capgemini Vietnam,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,0.8,"Jira, Java, SQL, Japanese",itviec,True
Other,"MONEY FORWARD VIETNAM CO.,LTD",Hanoi,2026-05-06,,,,Full-time,Senior,3.1,"Japanese, Project Management, English",itviec,True
Product Manager/Owner,Pacific Cross Vietnam,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,3.1,"Scrum, Jira",itviec,True
Backend Developer,PVcomBank,Hanoi,2026-05-06,,,,Full-time,Senior,0.8,"Java, CI/CD, JUnit, Spring, Oracle, MySQL",itviec,True
Frontend Developer,Pizza Hut Digital & Technology,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,"React, Node.js, React Native, English",itviec,True
DevOps/Infra Engineer,Rexy Technology,Ho Chi Minh City,2026-05-06,,,,Full-time,Mid,0.8,"DevOps, PostgreSQL, English, CI/CD, Azure",itviec,True
Backend Developer,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Hanoi,2026-05-06,,,,Full-time,Fresher,3.1,"JavaScript, CI/CD, Kubernetes, Docker, MySQL, AWS",itviec,True
Data Engineer,Mcredit - Công ty Tài chính TNHH MB Shinsei,Hanoi,2026-05-06,,,,Full-time,Senior,3.1,"AWS, Oracle, SQL",itviec,True
ERP/CRM Specialist,SystemEXE Việt Nam,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"Japanese, ERP",itviec,True
Fullstack/Software Engineer,DTS Software Vietnam,Hanoi,2026-05-06,25000000.0,37500000.0,VND,Full-time,Fresher,0.8,"Japanese, Java, SQL, JavaScript",itviec,False
Data Engineer,One Mount Group,Hanoi,2026-05-06,50000000.0,75000000.0,VND,Full-time,Senior,3.1,English,itviec,False
ERP/CRM Specialist,OL Vietnam,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"Project Management, AI, .NET, English",itviec,True
Mobile Developer,Altaa Vistaa,Hanoi,2026-05-06,15000000.0,30000000.0,VND,Full-time,Senior,0.8,Kotlin,itviec,False
Fullstack/Software Engineer,URBOX,Ho Chi Minh City,2026-05-06,,,,Full-time,Manager+,0.8,"NestJS, React Native, React, PostgreSQL, Node.js, Next.js",itviec,True
QA/Tester,Saigon Technology,Da Nang,2026-05-06,,,,Full-time,Mid,0.8,"API, English",itviec,True
Fullstack/Software Engineer,Saigon Technology,Da Nang,2026-05-06,,,,Full-time,Mid,0.8,"Angular, HTML5, CSS, JavaScript, English",itviec,True
IT Support,Tanner Vietnam,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,0.8,"Azure, VMware, English",itviec,True
DevOps/Infra Engineer,CÔNG TY CỔ PHẦN NGHIÊN CỨU PHÁT TRIỂN VÀ ỨNG DỤNG NGƯỜI MÁY ĐA NĂNG VINMOTION,Hanoi,2026-05-06,,,,Full-time,Senior,3.1,"CI/CD, Terraform, AWS",itviec,True
Other,SỞ GIAO DỊCH CHỨNG KHOÁN THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,0.8,,itviec,True
Fullstack/Software Engineer,SỞ GIAO DỊCH CHỨNG KHOÁN THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,0.8,English,itviec,True
DevOps/Infra Engineer,SỞ GIAO DỊCH CHỨNG KHOÁN THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,0.8,"Security, Windows Server, Linux",itviec,True
Consultant,"Southern Technology Development Company, Ltd",Ho Chi Minh City,2026-05-06,,,,Full-time,Fresher,3.1,"Firewall, Networking",itviec,True
Game Developer,VNGGames,Ho Chi Minh City,2026-05-06,,,,Full-time,Senior,3.1,,itviec,True
Product Manager/Owner,Viettel Post (A Member of Viettel Group),Hanoi,2026-05-06,25000000.0,75000000.0,VND,Full-time,Senior,0.8,Jira,itviec,False
Mobile Developer,Goline Corporation,Hanoi,2026-05-06,,,,Full-time,Fresher,0.8,"Flutter, Android, iOS, Git, Figma",itviec,True
System/Network Admin,"Southern Technology Development Company, Ltd",Ho Chi Minh City,2026-05-05,,,,Full-time,Fresher,3.1,Project Management,itviec,True
Project Manager,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Hanoi,2026-05-05,62500000.0,75000000.0,VND,Full-time,Manager+,3.1,"Project Management, Agile, Security",itviec,False
DevOps/Infra Engineer,CODE88 COMPANY LIMITED,Ho Chi Minh City,2026-05-05,37500000.0,62500000.0,VND,Full-time,Senior,3.1,"AWS, CI/CD, Linux, Azure, DevOps",itviec,False
Security Engineer,VPBank,Hanoi,2026-05-05,,,,Full-time,Senior,0.8,"Swift, Security, Project Management, AWS",itviec,True
AI/ML Engineer,MB Bank,Hanoi,2026-05-05,,,,Full-time,Senior,0.8,"Deep Learning, Machine Learning, Matlab",itviec,True
Security Engineer,MB Bank,Hanoi,2026-05-05,,,,Full-time,Senior,3.1,Security,itviec,True
Project Manager,MB Bank,Hanoi,2026-05-05,,,,Full-time,Manager+,0.8,"Project Management, Jira",itviec,True
DevOps/Infra Engineer,FOUR HANDS,Ho Chi Minh City,2026-05-05,,,,Full-time,Fresher,3.1,"Azure, Firewall, English",itviec,True
Fullstack/Software Engineer,Renesas Design Vietnam,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,"Microservices, English",itviec,True
QA/Tester,"ANDPAD VietNam Co., Ltd",Hanoi,2026-05-05,,,,Full-time,Senior,0.8,"Scrum, Japanese, Agile",itviec,True
Frontend Developer,"ANDPAD VietNam Co., Ltd",Hanoi,2026-05-05,,,,Full-time,Senior,3.1,"React, Vue, Microservices, JavaScript, English",itviec,True
Backend Developer,"ANDPAD VietNam Co., Ltd",Hanoi,2026-05-05,,,,Full-time,Senior,3.1,"Go, AI, AWS, English",itviec,True
Backend Developer,SSTech,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,".NET, C#, English",itviec,True
Fullstack/Software Engineer,SHBFinance,Hanoi,2026-05-05,32500000.0,50000000.0,VND,Full-time,Senior,3.1,"Java, PHP, SQL, Microservices, Spring Boot",itviec,False
QA/Tester,One Mount Group,Hanoi,2026-05-05,30000000.0,50000000.0,VND,Full-time,Senior,3.1,Automation Test,itviec,False
AI/ML Engineer,GALAXY HOLDINGS,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,"Looker, Tableau, Power BI, Python",itviec,True
AI/ML Engineer,KMS Technology,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,"English, LLM, AI",itviec,True
QA/Tester,National Citizen Bank | NCB,Hanoi,2026-05-05,,,,Full-time,Senior,3.1,"English, SQL",itviec,True
Data Engineer,National Citizen Bank | NCB,Hanoi,2026-05-05,,,,Full-time,Senior,3.1,"GCP, Spark, SQL, Python",itviec,True
System/Network Admin,National Citizen Bank | NCB,Hanoi,2026-05-05,,,,Full-time,Fresher,0.8,"DevOps, Linux, AWS, CI/CD",itviec,True
Data Analyst,National Citizen Bank | NCB,Hanoi,2026-05-05,,,,Full-time,Senior,3.1,"Python, SQL",itviec,True
Cloud Engineer,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Hanoi,2026-05-05,37500000.0,50000000.0,VND,Full-time,Fresher,0.8,"Security, Cybersecurity",itviec,False
Fullstack/Software Engineer,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Hanoi,2026-05-05,,,,Full-time,Senior,3.1,"CI/CD, Java, AWS, Agile",itviec,True
Data Engineer,PVcomBank,Hanoi,2026-05-05,,,,Full-time,Senior,0.8,,itviec,True
Security Engineer,DataXight,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,"CI/CD, AWS, Python",itviec,True
Cloud Engineer,GALAXY HOLDINGS,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,5.1,"Networking, GCP, AWS",itviec,True
Solution Architect,GALAXY HOLDINGS,Ho Chi Minh City,2026-05-05,,,,Full-time,Fresher,5.1,"Microservices, Azure, AWS",itviec,True
IT Manager,NAB Innovation Centre Vietnam,Ho Chi Minh City,2026-05-05,,,,Full-time,Manager+,5.1,"Java, Project Management",itviec,True
QA/Tester,KMS Technology,Ho Chi Minh City,2026-05-05,,,,Full-time,Intern,1.0,"English, Automation Test",itviec,True
Frontend Developer,ZIGExN VeNtura,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,"PHP, Vue, Laravel, React, Next.js",itviec,True
Other,Titan DMS,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,5.1,"English, ERP",itviec,True
Other,MB Bank,Hanoi,2026-05-05,,,,Full-time,Senior,3.1,"SQL, Power BI, Tableau, Python",itviec,True
AI/ML Engineer,Vietnamobile,Hanoi,2026-05-05,12500000.0,25000000.0,VND,Full-time,Intern,3.0,"AI, LLM, Python",itviec,False
Frontend Developer,VNJ,Ho Chi Minh City,2026-05-05,,,,Full-time,Manager+,0.8,"PHP, JQuery, React, MySQL, Laravel",itviec,True
Fullstack/Software Engineer,Viettel Group,Hanoi,2026-05-05,50000000.0,87500000.0,VND,Full-time,Senior,0.8,"Java, CI/CD, Angular, Flutter, JavaScript",itviec,False
Business Analyst,Viettel Group,Hanoi,2026-05-05,25000000.0,62450000.0,VND,Full-time,Fresher,0.8,English,itviec,False
Project Manager,Viettel Group,Hanoi,2026-05-05,50000000.0,124950000.0,VND,Full-time,Manager+,3.1,"Project Management, SQL, Agile, English",itviec,False
Solution Architect,Viettel Group,Hanoi,2026-05-05,62500000.0,125000000.0,VND,Full-time,Fresher,3.1,"SQL, Agile, HTML5, English",itviec,False
AI/ML Engineer,HDS Services Vietnam,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,"CI/CD, React, AI, Node.js, JavaScript",itviec,True
Project Manager,CoderPush,Hanoi,2026-05-05,,,,Full-time,Manager+,3.1,"Project Management, Agile",itviec,True
Backend Developer,Inceptionlabs,Ho Chi Minh City,2026-05-05,,,,Full-time,Junior,0.8,"Java, MySQL",itviec,True
ERP/CRM Specialist,Simpson Strong-Tie Vietnam,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,3.1,"Salesforce, JavaScript, AWS, English, AI",itviec,True
Fullstack/Software Engineer,Everfit,Da Nang,2026-05-05,,,,Full-time,Senior,3.1,"Node.js, Microservices, English, AI",itviec,True
QA/Tester,CO-WELL ASIA,Hanoi,2026-05-05,,,,Full-time,Manager+,5.1,English,itviec,True
Data Engineer,Fundiin,Ho Chi Minh City,2026-05-05,,,,Full-time,Manager+,5.1,"CI/CD, Python, SQL",itviec,True
Backend Developer,MiTek Vietnam,Ho Chi Minh City,2026-05-05,,,,Full-time,Senior,0.8,".NET, C#, OOP, SQL, English",itviec,True
QA/Tester,MiTek Vietnam,Ho Chi Minh City,2026-05-05,,,,Full-time,Fresher,0.8,"Automation Test, Java, JavaScript, Python",itviec,True
Mobile Developer,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Hanoi,2026-05-04,,,,Full-time,Senior,3.1,"Agile, English",itviec,True
System/Network Admin,NGS,Hanoi,2026-05-04,17500000.0,25000000.0,VND,Full-time,Fresher,0.8,"Grafana, CI/CD, Terraform, Docker, Linux",itviec,False
System/Network Admin,NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK),Hanoi,2026-05-04,50000000.0,70000000.0,VND,Full-time,Fresher,3.1,"AWS, CI/CD",itviec,False
Backend Developer,CÔNG TY CỔ PHẦN CHỨNG KHOÁN KAFI,Ho Chi Minh City,2026-05-04,,,,Full-time,Senior,3.1,"Go, API, NoSQL, Rust, Python",itviec,True
Business Analyst,Motorist Pte Ltd,Ho Chi Minh City,2026-05-04,,,,Full-time,Manager+,0.8,Agile,itviec,True
Security Engineer,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-04,,,,Full-time,Fresher,0.8,"Cybersecurity, Kubernetes, Windows Server, Linux, Networking",itviec,True
Cloud Engineer,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-04,,,,Full-time,Fresher,0.8,"Firewall, Linux",itviec,True
IT Manager,MB Life,Hanoi,2026-05-04,,,,Full-time,Fresher,3.1,Agile,itviec,True
Security Engineer,TIKI,Ho Chi Minh City,2026-05-04,,,,Full-time,Senior,3.1,"Security, Go, Kubernetes, Java",itviec,True
Mobile Developer,GoTymeX,Hanoi,2026-05-04,,,,Full-time,Senior,5.1,"iOS, Kotlin, API, AWS, Android",itviec,True
DevOps/Infra Engineer,Vietnamobile,Hanoi,2026-05-04,,,,Full-time,Senior,3.1,Networking,itviec,True
Data Analyst,VNDIRECT,Hanoi,2026-05-04,,,,Full-time,Fresher,0.8,"AI, Figma",itviec,True
Frontend Developer,ONE Tech Stop Vietnam Company Ltd,Da Nang,2026-05-03,,,,Full-time,Fresher,0.8,"Node.js, MongoDB, React, Next.js, TypeScript, SQL",itviec,True
Solution Architect,ONE Tech Stop Vietnam Company Ltd,Ho Chi Minh City,2026-05-03,50000000.0,100000000.0,VND,Full-time,Senior,3.1,"React, NestJS, DevOps, Node.js",itviec,False
UI/UX Designer,ONE Tech Stop Vietnam Company Ltd,Ho Chi Minh City,2026-05-03,,,,Full-time,Senior,0.8,Agile,itviec,True
AI/ML Engineer,VinSmart Future,Hanoi,2026-05-03,,,,Full-time,Manager+,3.1,"Docker, Project Management, English, Python",itviec,True
Solution Architect,MB Bank,Hanoi,2026-05-03,,,,Full-time,Manager+,3.1,"Oracle, AWS, Redis, MongoDB, PostgreSQL",itviec,True
Embedded Engineer,LG Electronics Development Vietnam (LGEDV),Hanoi,2026-05-03,20000000.0,55000000.0,VND,Full-time,Senior,0.8,RTOS,itviec,False
IT Manager,MB Bank,Hanoi,2026-05-03,,,,Full-time,Senior,0.8,"SQL, Power BI, Tableau, Oracle",itviec,True
Mobile Developer,SMG Swiss Marketplace Group,Ho Chi Minh City,2026-05-03,50000000.0,100000000.0,VND,Full-time,Senior,3.1,"Android, Agile, English, Kotlin",itviec,False
Backend Developer,Bavitech Corporation,Ho Chi Minh City,2026-05-02,,,,Full-time,Intern,,"Node.js, CSS, ASP.NET, .NET, JavaScript, SQL",itviec,True
Cloud Engineer,ROSEN ENGINEERING VIETNAM,Ho Chi Minh City,2026-05-02,,,,Full-time,Fresher,3.1,"Kubernetes, DevOps, Terraform, CI/CD, Azure",itviec,True
Fullstack/Software Engineer,ROSEN ENGINEERING VIETNAM,Ho Chi Minh City,2026-05-02,,,,Full-time,Fresher,3.1,"React, Node.js, NestJS, TypeScript, Next.js",itviec,True
AI/ML Engineer,ROSEN ENGINEERING VIETNAM,Ho Chi Minh City,2026-05-02,,,,Full-time,Fresher,3.1,"LLM, Azure, React Native, Node.js, CI/CD",itviec,True
DevOps/Infra Engineer,ROSEN ENGINEERING VIETNAM,Ho Chi Minh City,2026-05-02,,,,Full-time,Fresher,3.1,"DevOps, Terraform, Kubernetes, Git, Azure",itviec,True
Fullstack/Software Engineer,Oivan,Ho Chi Minh City,2026-05-02,,,,Full-time,Senior,0.8,"Ruby on Rails, Ruby, English",itviec,True
Product Manager/Owner,Nakivo,Ho Chi Minh City,2026-05-02,47500000.0,62500000.0,VND,Full-time,Manager+,0.8,English,itviec,False
Project Manager,National Citizen Bank | NCB,Hanoi,2026-05-02,,,,Full-time,Manager+,0.8,"Project Management, English",itviec,True
Other,National Citizen Bank | NCB,Hanoi,2026-05-02,,,,Full-time,Mid,0.8,"Java, Jenkins, CI/CD, Spring",itviec,True
Backend Developer,NEC Vietnam,Ho Chi Minh City,2026-05-02,,,,Full-time,Junior,0.8,"Java, Japanese, Spring Boot, Spring, AWS",itviec,True
Backend Developer,Pixelz,Hanoi,2026-05-02,,,,Full-time,Senior,0.8,".NET, HTML, C#, ASP.NET, SQL, CSS",itviec,True
Backend Developer,Pacific Technology,Ho Chi Minh City,2026-05-01,,,,Full-time,Mid,0.8,"Python, .NET, HTML, Linux, SQL, JavaScript",itviec,True
Product Manager/Owner,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-01,,,,Full-time,Manager+,0.8,"Azure, AWS",itviec,True
Solution Architect,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-01,,,,Full-time,Senior,0.8,"AI, SQL",itviec,True
Fullstack/Software Engineer,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-01,,,,Full-time,Manager+,0.8,"Project Management, OOP, Microservices, Java",itviec,True
AI/ML Engineer,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-01,,,,Full-time,Fresher,0.8,"AI, Docker, TensorFlow, Python, NLP, Machine Learning",itviec,True
Frontend Developer,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-01,,,,Full-time,Fresher,0.8,"Java, MySQL, OOP, React, Spring",itviec,True
Business Analyst,Trung tâm công nghệ thông tin MobiFone,Hanoi,2026-05-01,,,,Full-time,Fresher,0.8,Figma,itviec,True
Fullstack/Software Engineer,FLINTERS VIETNAM,Hanoi,2026-05-01,,,,Full-time,Senior,0.8,"Java, Go, AI, Node.js, Python",itviec,True
Other,Ngân hàng TMCP Phương Đông | OCB,Ho Chi Minh City,2026-05-01,25000000.0,50000000.0,VND,Full-time,Fresher,3.1,"Python, SQL",itviec,False
IT Manager,Titan DMS,Ho Chi Minh City,2026-05-01,,,,Full-time,Senior,5.1,English,itviec,True
Backend Developer,Travala.com,Hanoi,2026-05-01,,,,Full-time,Senior,3.1,"Java, Redis, PostgreSQL, Microservices, Spring Boot",itviec,True
Game Developer,Garena Vietnam,Ho Chi Minh City,2026-04-30,,,,Full-time,Senior,3.1,"English, JavaScript, C#, C++",itviec,True
Backend Developer,SACOMBANK,Ho Chi Minh City,2026-04-30,25000000.0,50000000.0,VND,Full-time,Fresher,0.8,"Java, Oracle",itviec,False
Mobile Developer,Mcredit - Công ty Tài chính TNHH MB Shinsei,Hanoi,2026-04-30,,,,Full-time,Senior,3.1,"CI/CD, Flutter, Android, iOS",itviec,True
Mobile Developer,Hitachi Digital Services,Ho Chi Minh City,2026-04-30,,,,Full-time,Senior,3.1,"React Native, React, AI, Swift, iOS, JavaScript",itviec,True
Project Manager,"TPIsoftware Co., Ltd",Ho Chi Minh City,2026-04-30,,,,Full-time,Senior,3.1,"Project Management, Java, English, Scrum",itviec,True
Fullstack/Software Engineer,FUJIFILM Business Innovation Việt Nam,Ho Chi Minh City,2026-04-30,,,,Full-time,Mid,3.1,"C#, Node.js, C++, CI/CD, AWS",itviec,True
Other,SACOMBANK,Ho Chi Minh City,2026-04-30,25000000.0,50000000.0,VND,Full-time,Intern,,"Networking, MySQL",itviec,False
Fullstack/Software Engineer,SkyLab,Ho Chi Minh City,2026-04-30,,,,Full-time,Junior,0.8,"Python, Node.js, Kubernetes, AI, TypeScript",itviec,True
QA/Tester,Silver Tiger Technology,Ho Chi Minh City,2026-04-30,,,,Full-time,Senior,3.1,Figma,itviec,True
Backend Developer,CÔNG TY TNHH AMPACS INTERNATIONAL,Ho Chi Minh City,2026-04-30,25000000.0,50000000.0,VND,Full-time,Fresher,0.8,"Go, PostgreSQL, AWS",itviec,False
Mobile Developer,Thai Son Soft,Hanoi,2026-04-30,,45000000.0,VND,Full-time,Senior,0.8,"React Native, Android, iOS, GraphQL, API, JavaScript",itviec,False
AI/ML Engineer,Otanics Technology,Ho Chi Minh City,2026-04-30,,,,Full-time,Senior,3.1,"Machine Learning, TensorFlow, PyTorch, Python, C++, AI",itviec,True
Mobile Developer,VUIAPP by Nano Technologies,Hanoi,2026-04-29,,,,Full-time,Mid,3.1,"React, Git, GraphQL, React Native",itviec,True
Business Analyst,New Ocean IS,Ho Chi Minh City,2026-04-29,,,,Full-time,Senior,3.1,"Scrum, Agile",itviec,True
DevOps/Infra Engineer,Saritasa,Ho Chi Minh City,2026-04-29,30000000.0,70000000.0,VND,Full-time,Senior,3.1,"DevOps, Terraform, Kubernetes, Networking, PowerShell",itviec,False
AI/ML Engineer,AURIFY,Ho Chi Minh City,2026-04-29,,,,Full-time,Senior,0.8,"English, GCP, Python",itviec,True
Mobile Developer,VCS Viet Nam,Hanoi,2026-04-29,15000000.0,25000000.0,VND,Full-time,Fresher,0.8,"React Native, iOS, Android, Flutter",itviec,False
System/Network Admin,Vietnix,Ho Chi Minh City,2026-04-29,,,,Full-time,Intern,,"Nginx, MySQL, PHP, SQL",itviec,True
Frontend Developer,MAPLE LABS,Ho Chi Minh City,2026-04-29,20000000.0,62500000.0,VND,Full-time,Senior,0.8,"Node.js, SQL, HTML, AI, React, JavaScript",itviec,False
DevOps/Infra Engineer,GHN,Ho Chi Minh City,2026-04-29,,,,Full-time,Senior,0.8,"DevOps, CI/CD, Kubernetes, Docker, Linux, GCP",itviec,True
Backend Developer,S4BT Solutions for Business Travel.,Ho Chi Minh City,2026-04-29,,80000000.0,VND,Full-time,Senior,3.1,"HTML, Angular, C#, .NET, SQL",itviec,False
